2025-12-09 16:40:43 - trend_detector - INFO - GBPNOKm: ✅ TREND SIGNAL = LONG (SMA20=13.39734 > SMA50=13.39430, diff=0.0228%, RSI=58.5)
2025-12-09 16:40:43 - trend_detector - INFO - CHFNOKm: ✅ TREND SIGNAL = LONG (SMA20=12.45577 > SMA50=12.45458, diff=0.0096%, RSI=73.1)
2025-12-09 16:40:43 - trend_detector - INFO - GBPSEKm: ✅ TREND SIGNAL = SHORT (SMA20=12.36364 < SMA50=12.36418, diff=-0.0044%, RSI=43.0)
2025-12-09 16:40:43 - trend_detector - INFO - CHFSEKm: ✅ TREND SIGNAL = SHORT (SMA20=11.49478 < SMA50=11.49673, diff=-0.0170%, RSI=50.5)
2025-12-09 16:40:43 - trend_detector - INFO - BAm: ✅ TREND SIGNAL = SHORT (SMA20=205.59500 < SMA50=205.66860, diff=-0.0358%, RSI=14.0)
2025-12-09 16:40:43 - trend_detector - INFO - XPDUSDm: ✅ TREND SIGNAL = LONG (SMA20=1465.23750 > SMA50=1461.83960, diff=0.2324%, RSI=50.8)
2025-12-09 16:40:43 - trend_detector - INFO - CHFSGDm: ✅ TREND SIGNAL = SHORT (SMA20=1.60597 < SMA50=1.60617, diff=-0.0124%, RSI=52.9)
2025-12-09 16:40:43 - trend_detector - INFO - USDILSm: ✅ TREND SIGNAL = LONG (SMA20=3.21362 > SMA50=3.21263, diff=0.0310%, RSI=84.5)
2025-12-09 16:40:43 - trend_detector - INFO - XNGUSDm: ✅ TREND SIGNAL = SHORT (SMA20=4.54392 < SMA50=4.54555, diff=-0.0357%, RSI=16.3)
2025-12-09 16:40:43 - trend_detector - INFO - USDCNHm: ✅ TREND SIGNAL = LONG (SMA20=7.06253 > SMA50=7.06236, diff=0.0023%, RSI=57.3)
2025-12-09 16:40:43 - trend_detector - INFO - USDZARm: ✅ TREND SIGNAL = SHORT (SMA20=17.02716 < SMA50=17.02757, diff=-0.0024%, RSI=55.7)
2025-12-09 16:40:43 - trend_detector - INFO - BTCXAUm: ✅ TREND SIGNAL = SHORT (SMA20=21.46640 < SMA50=21.46720, diff=-0.0037%, RSI=45.3)
2025-12-09 16:40:43 - trend_detector - INFO - USDDKKm: ✅ TREND SIGNAL = SHORT (SMA20=6.41214 < SMA50=6.41255, diff=-0.0065%, RSI=46.3)
2025-12-09 16:40:43 - trend_detector - INFO - USDMXNm: ✅ TREND SIGNAL = SHORT (SMA20=18.25589 < SMA50=18.25826, diff=-0.0130%, RSI=60.1)
2025-12-09 16:40:43 - trend_detector - INFO - AUDMXNm: ✅ TREND SIGNAL = SHORT (SMA20=12.11539 < SMA50=12.11678, diff=-0.0115%, RSI=62.3)
2025-12-09 16:40:43 - trend_detector - INFO - NZDMXNm: ✅ TREND SIGNAL = LONG (SMA20=10.56556 > SMA50=10.56507, diff=0.0047%, RSI=62.2)
2025-12-09 16:40:43 - trend_detector - INFO - CHFZARm: ✅ TREND SIGNAL = SHORT (SMA20=21.10258 < SMA50=21.10329, diff=-0.0034%, RSI=55.3)
2025-12-09 16:40:43 - trend_detector - INFO - EURMXNm: ✅ TREND SIGNAL = SHORT (SMA20=21.25163 < SMA50=21.25312, diff=-0.0070%, RSI=57.1)
2025-12-09 16:40:43 - trend_detector - INFO - GBPMXNm: ✅ TREND SIGNAL = SHORT (SMA20=24.33770 < SMA50=24.33863, diff=-0.0038%, RSI=48.1)
2025-12-09 16:40:43 - trend_detector - INFO - CHFMXNm: ✅ TREND SIGNAL = SHORT (SMA20=22.62735 < SMA50=22.63100, diff=-0.0161%, RSI=55.7)
2025-12-09 16:40:43 - trend_detector - INFO - EURPLNm: ✅ TREND SIGNAL = SHORT (SMA20=4.22273 < SMA50=4.22348, diff=-0.0179%, RSI=62.0)
2025-12-09 16:40:43 - trend_detector - INFO - USDPLNm: ✅ TREND SIGNAL = SHORT (SMA20=3.62030 < SMA50=3.62113, diff=-0.0229%, RSI=49.4)
2025-12-09 16:40:43 - trend_detector - INFO - AUDZARm: ✅ TREND SIGNAL = LONG (SMA20=11.29172 > SMA50=11.29166, diff=0.0005%, RSI=76.7)
2025-12-09 16:40:43 - trend_detector - INFO - USDTHBm: ✅ TREND SIGNAL = LONG (SMA20=31.67488 > SMA50=31.67451, diff=0.0012%, RSI=76.1)
2025-12-09 16:40:43 - trend_detector - INFO - AUDNOKm: ✅ TREND SIGNAL = LONG (SMA20=6.69341 > SMA50=6.69256, diff=0.0127%, RSI=65.8)
2025-12-09 16:40:43 - trend_detector - INFO - CHFPLNm: ✅ TREND SIGNAL = SHORT (SMA20=4.48238 < SMA50=4.48351, diff=-0.0253%, RSI=54.7)
2025-12-09 16:40:43 - trend_detector - INFO - GBPZARm: ✅ TREND SIGNAL = LONG (SMA20=22.68733 > SMA50=22.68530, diff=0.0090%, RSI=61.8)
